eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,137,1,dark,960.0,540.0,926.1,432.15,-0.4927325581395346,-1.579062957540264,0,0,7.17592250045549,7.051440277510991
EyeLink 1000 Plus,137,1,dark,960.0,540.0,926.15,432.35,-0.49200581395348875,-1.5761346998535868,0,0,7.17592250045549,7.050089814934686
EyeLink 1000 Plus,137,1,dark,960.0,540.0,926.3,432.45,-0.48982558139534954,-1.574670571010249,0,0,7.17592250045549,7.051440277510991
EyeLink 1000 Plus,137,1,dark,960.0,540.0,926.45,432.55,-0.48764534883720867,-1.5732064421669105,0,0,7.174595469006242,7.052790481501827
EyeLink 1000 Plus,137,1,dark,960.0,540.0,926.65,432.7,-0.4847383720930236,-1.5710102489019035,0,0,7.17592250045549,7.054140427055677
EyeLink 1000 Plus,137,1,dark,960.0,540.0,926.85,432.85,-0.4818313953488369,-1.5688140556368957,0,0,7.17592250045549,7.055490114320886
EyeLink 1000 Plus,137,1,dark,960.0,540.0,927.05,432.9,-0.47892441860465185,-1.5680819912152273,0,0,7.177249286544384,7.058188714578033
EyeLink 1000 Plus,137,1,dark,960.0,540.0,927.25,432.65,-0.47601744186046513,-1.5717423133235728,0,0,7.177249286544384,7.059537627865948
EyeLink 1000 Plus,137,1,dark,960.0,540.0,927.25,432.4,-0.47601744186046513,-1.5754026354319184,0,0,7.178575827408968,7.059537627865948
EyeLink 1000 Plus,137,1,dark,960.0,540.0,927.3,432.1,-0.4752906976744193,-1.5797950219619323,0,0,7.178575827408968,7.058188714578033
EyeLink 1000 Plus,137,1,dark,960.0,540.0,927.2,431.8,-0.476744186046511,-1.5841874084919472,0,0,7.178575827408968,7.05683954344565
EyeLink 1000 Plus,137,1,dark,960.0,540.0,927.15,431.45,-0.4774709302325585,-1.5893118594436313,0,0,7.178575827408968,7.054140427055677
EyeLink 1000 Plus,137,1,dark,960.0,540.0,927.1,431.2,-0.47819767441860433,-1.5929721815519768,0,0,7.178575827408968,7.052790481501827
EyeLink 1000 Plus,137,1,dark,960.0,540.0,926.95,431.15,-0.48037790697674354,-1.5937042459736461,0,0,7.178575827408968,7.050089814934686
